transaction_id,account_id,merchant_id,amount,currency,status,payment_method,transaction_timestamp
TXN_000002874,ACC_000002,MER_00172,281.06,INR,success,upi,2026-07-04T03:31:25.760363
TXN_000002875,ACC_000501,MER_00030,608.51,INR,success,upi,2026-06-13T14:58:53.760363
TXN_000002876,ACC_000971,MER_00200,91.19,INR,success,wallet,2026-05-28T22:06:47.760363
TXN_000002877,ACC_000147,MER_00098,63.05,INR,success,card,2026-08-15T10:19:26.760363
TXN_000002878,ACC_000849,MER_00190,1063.48,INR,success,wallet,2026-07-14T22:05:55.760363
TXN_000002879,ACC_000980,MER_00034,439.24,INR,success,net_banking,2026-06-29T22:18:29.760363
TXN_000002880,ACC_000175,MER_00046,121.45,INR,success,upi,2026-05-27T09:28:17.760363
TXN_000002881,ACC_000674,MER_00187,87.14,INR,success,wallet,2026-08-07T14:27:55.760363
TXN_000002882,ACC_000219,MER_00059,83.57,INR,failed,net_banking,2026-06-11T13:48:41.760363
TXN_000002883,ACC_000150,MER_00003,230.2,INR,success,card,2026-06-03T23:12:28.760363
TXN_000002884,ACC_000381,MER_00137,2246.38,INR,pending,wallet,2026-08-24T06:20:14.760363
TXN_000002885,ACC_000242,MER_00053,270.96,INR,success,wallet,2026-08-07T11:15:39.760363
TXN_000002886,ACC_000821,MER_00193,196.01,INR,success,net_banking,2026-06-28T23:29:38.760363
TXN_000002887,ACC_000446,MER_00145,37.7,INR,success,wallet,2026-08-06T22:48:41.760363
TXN_000002888,ACC_000434,MER_00194,226.3,INR,success,net_banking,2026-06-23T09:57:21.760363
TXN_000002889,ACC_000793,MER_00028,860.2,INR,success,upi,2026-07-06T01:10:16.760363
TXN_000002890,ACC_000683,MER_00117,220.69,INR,success,wallet,2026-06-08T02:41:29.760363
TXN_000002891,ACC_000872,MER_00076,328.3,INR,success,wallet,2026-06-08T07:52:17.760363
TXN_000002892,ACC_000391,MER_00138,64.24,INR,success,wallet,2026-05-31T00:28:59.760363
TXN_000002893,ACC_000922,MER_00094,56.41,INR,success,net_banking,2026-07-20T20:32:00.760363
TXN_000002894,ACC_000349,MER_00007,312.96,INR,success,upi,2026-07-10T00:32:12.760363
TXN_000002895,ACC_000629,MER_00122,155.84,INR,success,upi,2026-08-12T10:24:48.760363
TXN_000002896,ACC_000859,MER_00167,267.75,INR,success,wallet,2026-07-10T12:35:57.760363
TXN_000002897,ACC_000268,MER_00027,201.26,INR,success,wallet,2026-08-14T19:38:28.760363
TXN_000002898,ACC_000660,MER_00186,136.05,INR,success,upi,2026-07-30T12:22:52.760363
TXN_000002899,ACC_000100,MER_00116,136.36,INR,success,wallet,2026-07-29T05:17:05.760363
TXN_000002900,ACC_000272,MER_00062,291.94,INR,success,wallet,2026-06-02T03:01:30.760363
TXN_000002901,ACC_000034,MER_00194,574.34,INR,success,net_banking,2026-08-14T22:05:21.760363
TXN_000002902,ACC_000431,MER_00171,67.24,INR,success,net_banking,2026-07-07T16:02:36.760363
TXN_000002903,ACC_000344,MER_00163,240.9,INR,success,net_banking,2026-07-16T21:14:52.760363
TXN_000002904,ACC_000394,MER_00156,479.32,INR,success,wallet,2026-06-29T05:21:15.760363
TXN_000002905,ACC_000548,MER_00083,323.6,INR,success,card,2026-08-17T03:22:30.760363
TXN_000002906,ACC_000422,MER_00124,435.21,INR,success,card,2026-07-03T03:01:24.760363
TXN_000002907,ACC_000742,MER_00003,46.47,INR,success,card,2026-06-10T19:17:59.760363
TXN_000002908,ACC_000646,MER_00184,172.73,INR,success,upi,2026-07-19T08:20:32.760363
TXN_000002909,ACC_000974,MER_00072,344.52,INR,success,upi,2026-06-20T10:54:28.760363
TXN_000002910,ACC_000498,MER_00103,601.33,INR,success,wallet,2026-08-20T12:39:35.760363
TXN_000002911,ACC_000452,MER_00198,608.98,INR,success,upi,2026-07-29T02:16:55.760363
TXN_000002912,ACC_000567,MER_00018,586.72,INR,success,upi,2026-08-17T20:49:13.760363
TXN_000002913,ACC_000274,MER_00076,127.14,INR,success,card,2026-08-21T22:04:55.760363
TXN_000002914,ACC_000874,MER_00177,658.72,INR,success,upi,2026-05-27T02:49:37.760363
TXN_000002915,ACC_000016,MER_00144,229.15,INR,success,wallet,2026-06-17T19:29:28.760363
TXN_000002916,ACC_000482,MER_00133,253.55,INR,success,net_banking,2026-08-18T12:36:23.760363
TXN_000002917,ACC_000257,MER_00118,1170.35,INR,success,net_banking,2026-06-28T03:34:39.760363
TXN_000002918,ACC_000712,MER_00121,725.44,INR,success,wallet,2026-06-06T06:37:35.760363
TXN_000002919,ACC_000786,MER_00198,332.91,INR,success,upi,2026-08-21T04:12:06.760363
TXN_000002920,ACC_000249,MER_00047,166.26,INR,success,card,2026-06-17T20:56:12.760363
TXN_000002921,ACC_000001,MER_00092,661.17,INR,success,wallet,2026-06-05T15:49:50.760363
TXN_000002922,ACC_000856,MER_00106,265.95,INR,failed,upi,2026-08-16T08:30:38.760363
TXN_000002923,ACC_000761,MER_00165,395.81,INR,success,upi,2026-07-26T07:01:15.760363
TXN_000002924,ACC_000266,MER_00040,365.13,INR,success,wallet,2026-07-10T18:54:02.760363
TXN_000002925,ACC_000391,MER_00049,139.89,INR,success,net_banking,2026-07-19T14:58:16.760363
TXN_000002926,ACC_000695,MER_00116,314.78,INR,success,wallet,2026-07-28T11:25:57.760363
TXN_000002927,ACC_000534,MER_00175,221.12,INR,success,upi,2026-06-26T22:55:22.760363
TXN_000002928,ACC_000315,MER_00198,81.15,INR,success,upi,2026-06-18T08:28:40.760363
TXN_000002929,ACC_000114,MER_00087,121.42,INR,success,wallet,2026-08-06T07:04:20.760363
TXN_000002930,ACC_000849,MER_00191,163.27,INR,success,upi,2026-05-30T05:52:35.760363
TXN_000002931,ACC_000211,MER_00099,627.91,INR,success,card,2026-07-02T06:04:19.760363
TXN_000002932,ACC_000434,MER_00016,72.82,INR,success,net_banking,2026-06-17T11:50:22.760363
TXN_000002933,ACC_000551,MER_00195,78.95,INR,success,card,2026-08-14T09:34:24.760363
TXN_000002934,ACC_000338,MER_00151,234.85,INR,success,wallet,2026-07-24T22:52:28.760363
TXN_000002935,ACC_000912,MER_00191,100.98,INR,success,upi,2026-06-22T06:18:51.760363
TXN_000002936,ACC_000132,MER_00132,120.21,INR,success,wallet,2026-07-30T14:32:25.760363
TXN_000002937,ACC_001000,MER_00110,251.81,INR,success,wallet,2026-07-04T00:18:47.760363
TXN_000002938,ACC_000359,MER_00177,373.14,INR,success,net_banking,2026-06-19T01:21:42.760363
TXN_000002939,ACC_000941,MER_00079,2134.09,INR,success,wallet,2026-06-14T13:58:14.760363
TXN_000002940,ACC_000903,MER_00018,1110.15,INR,success,card,2026-07-20T21:57:19.760363
TXN_000002941,ACC_000518,MER_00054,30.13,INR,success,card,2026-08-01T03:19:16.760363
TXN_000002942,ACC_000423,MER_00139,197.97,INR,success,wallet,2026-07-09T08:51:15.760363
TXN_000002943,ACC_000119,MER_00087,138.54,INR,success,wallet,2026-08-19T08:27:07.760363
TXN_000002944,ACC_000031,MER_00187,228.6,INR,success,net_banking,2026-06-09T06:24:28.760363
TXN_000002945,ACC_000206,MER_00179,171.82,INR,success,card,2026-07-30T18:33:00.760363
TXN_000002946,ACC_000109,MER_00056,67.11,INR,success,card,2026-06-13T00:14:55.760363
TXN_000002947,ACC_000163,MER_00080,100.25,INR,success,card,2026-08-10T19:09:02.760363
TXN_000002948,ACC_000865,MER_00049,93.61,INR,success,wallet,2026-07-13T12:19:38.760363
TXN_000002949,ACC_000053,MER_00025,454.82,INR,success,upi,2026-06-18T13:32:12.760363
TXN_000002950,ACC_000570,MER_00178,617.96,INR,success,wallet,2026-05-28T15:08:59.760363
TXN_000002951,ACC_000698,MER_00061,85.24,INR,success,wallet,2026-07-03T15:23:16.760363
TXN_000002952,ACC_000900,MER_00084,55.21,INR,success,upi,2026-08-08T03:14:07.760363
TXN_000002953,ACC_000013,MER_00091,109.79,INR,success,wallet,2026-07-30T19:01:16.760363
TXN_000002954,ACC_000191,MER_00127,202.68,INR,success,wallet,2026-06-09T13:26:00.760363
TXN_000002955,ACC_000752,MER_00145,39.41,INR,success,net_banking,2026-06-04T17:07:03.760363
TXN_000002956,ACC_000926,MER_00142,462.81,INR,success,net_banking,2026-07-05T14:27:59.760363
TXN_000002957,ACC_000896,MER_00166,28.57,INR,success,net_banking,2026-05-29T02:01:36.760363
TXN_000002958,ACC_000135,MER_00093,176.87,INR,success,card,2026-07-01T15:37:45.760363
TXN_000002959,ACC_000895,MER_00147,137.42,INR,success,net_banking,2026-06-13T12:48:43.760363
TXN_000002960,ACC_000511,MER_00082,18.17,INR,failed,upi,2026-07-21T21:05:17.760363
TXN_000002961,ACC_000194,MER_00085,82.38,INR,success,upi,2026-08-17T16:15:41.760363
TXN_000002962,ACC_000929,MER_00086,29.62,INR,failed,wallet,2026-06-11T04:28:31.760363
TXN_000002963,ACC_000872,MER_00076,363.57,INR,success,card,2026-06-06T11:19:14.760363
TXN_000002964,ACC_000324,MER_00127,216.82,INR,failed,upi,2026-07-12T02:22:22.760363
TXN_000002965,ACC_000173,MER_00047,288.27,INR,success,net_banking,2026-07-08T17:17:49.760363
TXN_000002966,ACC_000607,MER_00200,519.95,INR,success,net_banking,2026-06-16T08:32:37.760363
TXN_000002967,ACC_000279,MER_00169,96.04,INR,success,net_banking,2026-07-19T00:02:26.760363
TXN_000002968,ACC_000396,MER_00184,1274.88,INR,success,net_banking,2026-08-14T01:02:55.760363
TXN_000002969,ACC_000116,MER_00105,75.59,INR,success,card,2026-07-08T03:00:46.760363
TXN_000002970,ACC_000968,MER_00116,249.17,INR,success,upi,2026-08-18T22:31:42.760363
TXN_000002971,ACC_000040,MER_00162,142.82,INR,success,card,2026-06-06T19:46:01.760363
TXN_000002972,ACC_000260,MER_00167,288.15,INR,success,wallet,2026-08-10T03:51:01.760363
TXN_000002973,ACC_000907,MER_00027,505.15,INR,success,net_banking,2026-07-02T15:01:15.760363
TXN_000002974,ACC_000870,MER_00041,258.35,INR,success,wallet,2026-07-21T01:21:55.760363
TXN_000002975,ACC_000036,MER_00028,223.25,INR,success,card,2026-08-22T07:12:18.760363
TXN_000002976,ACC_000539,MER_00150,179.73,INR,success,wallet,2026-08-19T04:52:05.760363
TXN_000002977,ACC_000303,MER_00141,287.67,INR,success,card,2026-08-09T05:12:49.760363
TXN_000002978,ACC_000228,MER_00163,163.54,INR,success,upi,2026-08-02T22:43:35.760363
TXN_000002979,ACC_000096,MER_00193,161.2,INR,success,net_banking,2026-07-28T04:40:41.760363
TXN_000002980,ACC_000649,MER_00164,958.74,INR,success,net_banking,2026-07-24T09:40:55.760363
TXN_000002981,ACC_000221,MER_00054,33.15,INR,failed,wallet,2026-08-22T10:23:24.760363
TXN_000002982,ACC_000007,MER_00090,267.24,INR,success,wallet,2026-08-06T09:15:07.760363
TXN_000002983,ACC_000354,MER_00042,114.48,INR,success,card,2026-06-08T05:37:17.760363
TXN_000002984,ACC_000262,MER_00012,203.83,INR,success,card,2026-08-11T02:22:56.760363
TXN_000002985,ACC_000746,MER_00028,963.18,INR,success,wallet,2026-05-28T18:03:19.760363
TXN_000002986,ACC_000092,MER_00027,121.63,INR,success,wallet,2026-07-29T10:33:46.760363
TXN_000002987,ACC_000526,MER_00062,1043.96,INR,success,upi,2026-06-12T06:37:35.760363
TXN_000002988,ACC_000641,MER_00056,621.07,INR,success,card,2026-08-04T00:46:24.760363
TXN_000002989,ACC_000198,MER_00075,552.63,INR,failed,net_banking,2026-07-17T21:59:10.760363
TXN_000002990,ACC_000245,MER_00071,2628.95,INR,success,card,2026-07-02T00:22:52.760363
TXN_000002991,ACC_000619,MER_00007,68.56,INR,success,net_banking,2026-06-13T05:51:48.760363
TXN_000002992,ACC_000450,MER_00135,1019.07,INR,success,wallet,2026-07-11T10:12:31.760363
TXN_000002993,ACC_000617,MER_00066,380.08,INR,success,upi,2026-08-09T05:49:55.760363
TXN_000002994,ACC_000601,MER_00131,239.66,INR,pending,wallet,2026-06-13T03:05:33.760363
TXN_000002995,ACC_000154,MER_00123,333.39,INR,success,wallet,2026-06-27T23:29:49.760363
TXN_000002996,ACC_000825,MER_00057,96.01,INR,success,card,2026-07-31T00:48:06.760363
TXN_000002997,ACC_000193,MER_00097,1459.84,INR,success,net_banking,2026-06-19T12:32:03.760363
TXN_000002998,ACC_000208,MER_00188,220.23,INR,success,net_banking,2026-07-17T07:03:43.760363
TXN_000002999,ACC_000020,MER_00087,135.51,INR,success,upi,2026-06-02T14:20:26.760363
TXN_000003000,ACC_000800,MER_00025,624.89,INR,success,wallet,2026-08-08T11:06:18.760363
TXN_000003001,ACC_000547,MER_00045,142.63,INR,success,net_banking,2026-07-02T20:25:22.760363
TXN_000003002,ACC_INVALID,MER_00066,33.16,INR,success,card,2026-06-15T08:31:43.760363
TXN_000003003,ACC_000973,MER_00180,266.58,INR,success,wallet,2026-08-11T19:30:34.760363
TXN_000003004,ACC_000279,MER_00113,15.41,INR,success,upi,2026-05-31T18:55:20.760363
TXN_000003005,ACC_000090,MER_00049,295.34,INR,success,upi,2026-07-19T16:12:11.760363
TXN_000003006,ACC_000236,MER_00080,985.3,INR,success,wallet,2026-07-26T14:47:36.760363
TXN_000003007,ACC_000886,MER_00043,81.6,INR,success,wallet,2026-08-13T10:36:02.760363
TXN_000003008,ACC_000096,MER_00179,1445.44,INR,failed,wallet,2026-07-31T19:40:14.760363
TXN_000003009,ACC_000595,MER_00138,71.79,INR,success,net_banking,2026-06-08T19:26:45.760363
TXN_000003010,ACC_000561,MER_00149,94.74,INR,success,wallet,2026-08-18T15:07:16.760363
TXN_000003011,ACC_000102,MER_00141,160.08,INR,success,card,2026-06-30T14:44:56.760363
TXN_000003012,ACC_000238,MER_00195,61.76,INR,success,net_banking,2026-07-06T01:30:29.760363
TXN_000003013,ACC_000336,MER_00013,1056.76,INR,success,net_banking,2026-08-13T21:11:56.760363
TXN_000003014,ACC_000515,MER_00142,160.12,INR,success,card,2026-07-20T10:33:14.760363
TXN_000003015,ACC_000679,MER_00153,495.39,INR,success,card,2026-06-16T04:32:59.760363
TXN_000003016,ACC_000359,MER_00170,798.47,INR,success,wallet,2026-06-13T17:29:53.760363
TXN_000003017,ACC_000040,MER_00062,478.73,INR,success,card,2026-08-03T20:39:45.760363
TXN_000003018,ACC_000601,MER_00127,73.75,INR,success,card,2026-05-27T10:03:49.760363
TXN_000003019,ACC_000318,MER_00173,190.85,INR,success,upi,2026-06-16T17:15:13.760363
TXN_000003020,ACC_000885,MER_00198,83.22,INR,success,card,2026-06-27T19:53:48.760363
TXN_000003021,ACC_000138,MER_00052,220.35,INR,success,card,2026-07-10T20:00:25.760363
TXN_000003022,ACC_000572,MER_00174,103.59,INR,success,wallet,2026-07-09T08:28:01.760363
TXN_000003023,ACC_000116,MER_00084,100.66,INR,success,wallet,2026-06-10T04:39:39.760363
TXN_000003024,ACC_000501,MER_00179,131.54,INR,success,card,2026-07-22T11:31:17.760363
TXN_000003025,ACC_000323,MER_00037,319.13,INR,success,card,2026-07-13T23:06:14.760363
TXN_000003026,ACC_000255,MER_00040,608.19,INR,success,card,2026-06-12T08:41:20.760363
TXN_000003027,ACC_000303,MER_00033,323.75,INR,success,wallet,2026-07-17T12:52:49.760363
TXN_000003028,ACC_000709,MER_00012,489.95,INR,success,upi,2026-07-02T17:07:25.760363
TXN_000003029,ACC_000919,MER_00035,331.27,INR,success,upi,2026-06-08T12:26:42.760363
TXN_000003030,ACC_000829,MER_00124,132.13,INR,success,card,2026-07-15T18:41:09.760363
TXN_000003031,ACC_000289,MER_00116,27.97,INR,success,wallet,2026-08-16T03:25:54.760363
TXN_000003032,ACC_000230,MER_00127,180.02,INR,success,net_banking,2026-07-08T15:33:05.760363
TXN_000003033,ACC_000892,MER_00180,240.97,INR,failed,net_banking,2026-06-09T01:29:52.760363
TXN_000003034,ACC_000078,MER_00067,398.51,INR,failed,card,2026-08-20T09:39:17.760363
TXN_000003035,ACC_000638,MER_00152,332.75,INR,success,wallet,2026-07-24T06:54:34.760363
TXN_000003036,ACC_000036,MER_00105,190.75,INR,success,net_banking,2026-06-11T15:01:05.760363
TXN_000003037,ACC_000491,MER_00048,986.29,INR,success,wallet,2026-08-06T10:38:09.760363
TXN_000003038,ACC_000627,MER_00122,192.29,INR,success,upi,2026-06-12T20:54:24.760363
TXN_000003039,ACC_000279,MER_00052,468.15,INR,success,wallet,2026-07-02T04:36:10.760363
TXN_000003040,ACC_000602,MER_00022,379.41,INR,success,net_banking,2026-08-12T10:01:02.760363
TXN_000003041,ACC_000111,MER_00021,23.78,INR,success,card,2026-07-28T18:29:39.760363
TXN_000003042,ACC_000232,MER_00115,1082.55,INR,failed,upi,2026-08-01T01:56:11.760363
TXN_000003043,ACC_000752,MER_00071,300.5,INR,success,net_banking,2026-08-19T08:53:34.760363
TXN_000003044,ACC_000033,MER_00030,69.25,INR,success,upi,2026-06-10T06:46:40.760363
TXN_000003045,ACC_000332,MER_00146,250.29,INR,failed,wallet,2026-08-14T15:17:42.760363
TXN_000003046,ACC_000955,MER_00099,785.58,INR,success,net_banking,2026-08-08T12:08:20.760363
TXN_000003047,ACC_000850,MER_00098,24.18,INR,success,net_banking,2026-06-03T08:28:52.760363
TXN_000003048,ACC_000269,MER_00026,1594.22,INR,success,upi,2026-06-23T02:42:48.760363
TXN_000003049,ACC_000037,MER_00195,478.97,INR,success,wallet,2026-06-08T05:38:59.760363
TXN_000003050,ACC_000082,MER_00176,797.51,INR,success,wallet,2026-08-11T16:33:11.760363
TXN_000003051,ACC_000688,MER_00015,173.32,INR,success,upi,2026-08-11T01:11:57.760363
TXN_000003052,ACC_000393,MER_00046,271.79,INR,success,card,2026-05-31T16:01:12.760363
TXN_000003053,ACC_000683,MER_00110,375.46,INR,success,net_banking,2026-07-11T15:41:04.760363
TXN_000003054,ACC_000095,MER_00114,97.34,INR,success,card,2026-06-27T04:38:55.760363
TXN_000003055,ACC_000092,MER_00078,362.02,INR,success,upi,2026-06-18T23:20:16.760363
TXN_000003056,ACC_000873,MER_00012,30.29,INR,success,wallet,2026-06-21T20:39:21.760363
TXN_000003057,ACC_000390,MER_00003,114.24,INR,success,upi,2026-06-22T16:45:48.760363
TXN_000003058,ACC_000484,MER_00017,65.03,INR,success,wallet,2026-08-21T05:19:23.760363
TXN_000003059,ACC_000747,MER_00090,49.97,INR,success,upi,2026-07-02T06:02:27.760363
TXN_000003060,ACC_000974,MER_00056,133.51,INR,success,net_banking,2026-07-19T01:00:36.760363
TXN_000003061,ACC_000985,MER_00150,73.37,INR,success,net_banking,2026-05-30T14:54:28.760363
TXN_000003062,ACC_000149,MER_00039,664.33,INR,success,net_banking,2026-08-20T15:57:21.760363
TXN_000003063,ACC_000919,MER_00138,333.18,INR,success,wallet,2026-06-04T05:11:40.760363
TXN_000003064,ACC_000253,MER_00148,789.09,INR,success,wallet,2026-07-13T21:34:32.760363
TXN_000003065,ACC_000794,MER_00110,168.2,INR,success,upi,2026-08-04T00:00:28.760363
TXN_000003066,ACC_000010,MER_00032,96.31,INR,success,upi,2026-08-23T21:24:19.760363
TXN_000003067,ACC_000100,MER_00160,886.15,INR,success,upi,2026-08-04T22:34:38.760363
TXN_000003068,ACC_000435,MER_00106,2608.97,INR,success,card,2026-08-04T06:33:58.760363
TXN_000003069,ACC_000689,MER_00030,202.36,INR,success,net_banking,2026-06-11T21:24:48.760363
TXN_000003070,ACC_000739,MER_00086,661.23,INR,success,card,2026-06-30T17:09:52.760363
TXN_000003071,ACC_000062,MER_00083,599.74,INR,success,upi,2026-08-05T13:47:13.760363
TXN_000003072,ACC_000940,MER_00079,963.81,INR,success,card,2026-06-08T20:34:41.760363
TXN_000003073,ACC_000532,MER_00024,248.29,INR,success,net_banking,2026-06-09T06:55:05.760363
TXN_000003074,ACC_000047,MER_00064,246.77,INR,success,card,2026-07-05T02:49:20.760363
TXN_000003075,ACC_000525,MER_00029,261.7,INR,success,net_banking,2026-06-11T11:32:33.760363
TXN_000003076,ACC_000703,MER_00031,510.05,INR,success,card,2026-07-04T01:26:08.760363
TXN_000003077,ACC_000659,MER_00049,118.97,INR,success,net_banking,2026-08-23T14:35:53.760363
TXN_000003078,ACC_000710,MER_00023,64.56,INR,success,net_banking,2026-06-09T09:43:20.760363
TXN_000003079,ACC_000082,MER_00065,242.77,INR,success,net_banking,2026-06-28T07:11:44.760363
TXN_000003080,ACC_000844,MER_00049,80.26,INR,success,upi,2026-06-12T13:00:17.760363
TXN_000003081,ACC_000162,MER_00031,262.83,INR,success,wallet,2026-08-19T11:09:17.760363
TXN_000003082,ACC_000159,MER_00114,1210.89,INR,success,wallet,2026-06-22T04:08:51.760363
TXN_000003083,ACC_000314,MER_00183,73.61,INR,success,net_banking,2026-06-01T05:29:34.760363
TXN_000003084,ACC_000283,MER_00024,193.6,INR,success,upi,2026-07-07T09:50:07.760363
TXN_000003085,ACC_000077,MER_00152,351.76,INR,success,card,2026-07-04T02:15:34.760363
TXN_000003086,ACC_000028,MER_00153,162.28,INR,success,wallet,2026-05-30T13:55:57.760363
TXN_000003087,ACC_000329,MER_00115,581.26,INR,success,wallet,2026-07-16T21:25:26.760363
TXN_000003088,ACC_000960,MER_00149,1007.83,INR,success,net_banking,2026-07-28T11:41:21.760363
TXN_000003089,ACC_000198,MER_00024,30.81,INR,success,net_banking,2026-05-29T00:17:05.760363
TXN_000003090,ACC_000965,MER_00153,328.33,INR,success,net_banking,2026-07-04T05:02:26.760363
TXN_000003091,ACC_000680,MER_00072,116.09,INR,success,upi,2026-08-18T23:30:40.760363
TXN_000003092,ACC_000257,MER_00080,274.01,INR,success,upi,2026-08-17T20:29:45.760363
TXN_000003093,ACC_000593,MER_00100,829.12,INR,success,upi,2026-06-17T20:58:38.760363
TXN_000003094,ACC_000411,MER_00157,57.33,INR,success,card,2026-07-17T21:11:52.760363
TXN_000003095,ACC_000702,MER_00154,502.68,INR,success,upi,2026-05-29T06:57:14.760363
TXN_000003096,ACC_000900,MER_00110,359.03,INR,pending,net_banking,2026-08-10T01:28:14.760363
TXN_000003097,ACC_000535,MER_00065,302.52,INR,success,net_banking,2026-08-06T09:29:46.760363
TXN_000003098,ACC_000315,MER_00033,144.19,INR,failed,wallet,2026-08-07T00:39:34.760363
TXN_000003099,ACC_000721,MER_00087,262.63,INR,success,upi,2026-08-22T23:14:00.760363
TXN_000003100,ACC_000537,MER_00062,106.42,INR,success,net_banking,2026-07-28T04:00:50.760363
TXN_000003101,ACC_000084,MER_00163,618.27,INR,success,upi,2026-06-29T02:15:44.760363
TXN_000003102,ACC_000620,MER_00158,554.12,INR,success,wallet,2026-07-26T13:44:56.760363
TXN_000003103,ACC_000955,MER_00094,97.1,INR,success,net_banking,2026-08-04T12:47:15.760363
TXN_000003104,ACC_000695,MER_00049,504.62,INR,success,wallet,2026-06-30T13:14:38.760363
TXN_000003105,ACC_000735,MER_00175,113.56,INR,success,wallet,2026-07-16T03:29:11.760363
TXN_000003106,ACC_000773,MER_00084,138.65,INR,success,upi,2026-07-30T21:14:46.760363
TXN_000003107,ACC_000790,MER_00006,183.6,INR,success,net_banking,2026-07-26T10:56:06.760363
TXN_000003108,ACC_000301,MER_00070,1020.96,INR,success,upi,2026-06-15T07:39:17.760363
TXN_000003109,ACC_000095,MER_00150,86.05,INR,success,card,2026-07-27T00:25:22.760363
TXN_000003110,ACC_000553,MER_00057,3272.57,INR,success,net_banking,2026-06-01T12:10:01.760363
TXN_000003111,ACC_000577,MER_00022,159.66,INR,success,upi,2026-06-29T02:26:02.760363
TXN_000003112,ACC_000974,MER_00099,-500.00,INR,success,net_banking,2026-07-14T15:15:15.760363
TXN_000003113,ACC_000369,MER_00074,423.45,INR,success,net_banking,2026-06-07T11:32:11.760363
TXN_000003114,ACC_000232,MER_00119,156.13,INR,success,wallet,2026-08-09T18:47:02.760363
TXN_000003115,ACC_000443,MER_00063,198.98,INR,success,net_banking,2026-06-16T08:45:19.760363
TXN_000003116,ACC_000671,MER_00145,220.98,INR,success,net_banking,2026-06-14T07:02:09.760363
TXN_000003117,ACC_000614,MER_00066,281.15,INR,success,net_banking,2026-07-31T18:15:38.760363
TXN_000003118,ACC_000886,MER_00074,280.96,INR,success,wallet,2026-06-12T15:34:17.760363
TXN_000003119,ACC_000824,MER_00174,495.99,INR,success,wallet,2026-06-27T13:50:09.760363
TXN_000003120,ACC_000581,MER_00152,61.51,INR,pending,wallet,2026-07-28T12:59:20.760363
TXN_000003121,ACC_000193,MER_00024,900.35,INR,success,upi,2026-06-18T23:36:36.760363
TXN_000003122,ACC_000961,MER_00058,226.7,INR,success,card,2026-08-14T21:43:49.760363
TXN_000003123,ACC_000663,MER_00121,301.05,INR,success,wallet,2026-06-10T00:51:05.760363
TXN_000003124,ACC_000780,MER_00081,474.97,INR,success,card,2026-06-12T03:45:23.760363
TXN_000003125,ACC_000283,MER_00164,572.46,INR,success,wallet,2026-08-03T13:49:09.760363
TXN_000003126,ACC_000333,MER_00146,60.98,INR,success,upi,2026-06-30T07:47:10.760363
TXN_000003127,ACC_000673,MER_00061,276.13,INR,success,upi,2026-06-24T09:13:50.760363
TXN_000003128,ACC_000463,MER_00077,349.21,INR,success,upi,2026-07-26T15:59:01.760363
TXN_000003129,ACC_000563,MER_00019,141.36,INR,success,upi,2026-07-18T14:20:34.760363
TXN_000003130,ACC_000283,MER_00131,878.54,INR,success,upi,2026-07-17T04:40:46.760363
TXN_000003131,ACC_000311,MER_00057,226.49,INR,success,card,2026-05-27T17:14:26.760363
TXN_000003132,ACC_000669,MER_00131,185.93,INR,success,card,2026-07-31T19:33:51.760363
TXN_000003133,ACC_000918,MER_00160,103.52,INR,success,card,2026-08-10T13:06:40.760363
TXN_000003134,ACC_000168,MER_00060,421.52,INR,success,upi,2026-07-27T02:44:04.760363
TXN_000003135,ACC_000576,MER_00100,1446.9,INR,success,card,2026-08-17T17:16:05.760363
TXN_000003136,ACC_000538,MER_00127,96.29,INR,success,net_banking,2026-08-17T19:41:53.760363
TXN_000003137,ACC_000497,MER_00064,521.73,INR,success,upi,2026-06-23T22:57:40.760363
TXN_000003138,ACC_000744,MER_00085,87.51,INR,success,wallet,2026-05-28T00:10:13.760363
TXN_000003139,ACC_000707,MER_00140,399.07,INR,pending,card,2026-05-30T12:34:09.760363
TXN_000003140,ACC_000445,MER_00180,249.87,INR,success,wallet,2026-08-16T21:11:57.760363
TXN_000003141,ACC_000326,MER_00151,662.48,INR,success,card,2026-06-24T16:26:38.760363
TXN_000003142,ACC_000243,MER_00097,106.62,INR,success,wallet,2026-08-19T22:29:54.760363
TXN_000003143,ACC_000313,MER_00123,63.75,INR,success,net_banking,2026-06-21T03:37:30.760363
TXN_000003144,ACC_000779,MER_00165,79.52,INR,success,card,2026-06-28T00:39:03.760363
TXN_000003145,ACC_000865,MER_00058,93.83,INR,success,card,2026-08-13T15:14:49.760363
TXN_000003146,ACC_000786,MER_00038,2227.47,INR,success,net_banking,2026-08-06T23:18:59.760363
TXN_000003147,ACC_000318,MER_00041,102.95,INR,success,wallet,2026-08-10T16:06:34.760363
TXN_000003148,ACC_000980,MER_00176,105.72,INR,success,wallet,2026-05-29T17:27:51.760363
TXN_000003149,ACC_000133,MER_00039,204.23,INR,success,wallet,2026-08-04T17:48:34.760363
TXN_000003150,ACC_000246,MER_00149,215.48,INR,success,wallet,2026-06-15T07:14:57.760363
TXN_000003151,ACC_000646,MER_00023,760.83,INR,success,net_banking,2026-07-10T05:17:11.760363
TXN_000003152,ACC_000664,MER_00170,951.73,INR,success,net_banking,2026-06-03T14:06:53.760363
TXN_000003153,ACC_000432,MER_00092,307.13,INR,success,net_banking,2026-06-27T21:37:27.760363
